,hh_id,hh_race,hh_is_latinx,hh_zip_code,hh_state,hh_income,hh_size,hh_residence_type
632,2009019,1,2,60089,IL,26,2,1
633,2009021,1,2,60091,IL,26,1,1
634,2005980,1,2,92405,CA,21,1,1
635,2006012,1,2,92345,CA,16,2,1
636,2006033,1,2,7030,NJ,21,4,1
637,2006141,1,2,92404,CA,21,2,1
638,2006219,1,2,60435,IL,18,2,1
639,2006329,1,2,17228,PA,16,2,7
640,2008373,1,2,48116,MI,27,3,6
641,2008730,2,2,33132,FL,27,1,6
642,2008922,1,2,36863,AL,16,1,1
643,2008923,2,2,36863,AL,11,1,1
644,2009126,1,2,60435,IL,26,2,1
645,2009139,1,2,60451,IL,26,1,1
646,2009227,1,2,85013,AZ,21,1,6
647,2009647,1,2,85254,AZ,26,2,1
648,2009684,1,2,91701,CA,23,2,1
649,2009700,1,2,92314,CA,27,2,1
650,2009716,1,2,92335,CA,13,2,1
651,2009719,3,2,91730,CA,26,5,5
652,2005866,1,2,21740,MD,16,2,1
653,2005914,1,2,11235,NY,19,1,3
654,2005921,1,2,11235,NY,13,1,5
655,2006004,1,2,78748,TX,16,3,1
656,2006014,1,2,78745,TX,23,2,1
657,2006190,1,2,30701,GA,13,5,1
658,2007948,1,2,19977,DE,23,5,1
659,2008060,1,2,16901,PA,26,2,1
660,2008142,1,2,21713,MD,11,1,5
661,2008155,2,2,21793,MD,17,1,1
662,2008222,1,2,22554,VA,18,2,1
663,2009468,4,1,78745,TX,27,3,1
664,2009493,1,2,78751,TX,15,1,5
665,2009495,1,1,78753,TX,27,2,1
666,2010333,1,2,16509,PA,16,1,1
667,2010612,1,2,59472,MT,27,1,1
668,2010739,1,2,78729,TX,26,4,1
669,2010785,1,2,84116,UT,23,2,1
670,2008812,1,2,30501,GA,27,6,1
671,2008813,1,2,30504,GA,27,3,1
672,2010268,1,2,53948,WI,16,2,1
673,2010399,1,2,32796,FL,26,2,1
674,2010568,1,2,54494,WI,16,2,1
675,2010850,1,2,98944,WA,10,1,1
676,2011930,1,2,98908,WA,8,1,7
677,2012273,1,2,33412,FL,27,2,1
678,2012407,1,2,40511,KY,21,4,1
679,2013825,1,2,62025,IL,21,2,1
680,2014406,1,2,39095,MS,13,1,7
681,2014568,1,2,54401,WI,26,4,1
682,2014580,1,2,54806,WI,13,1,1
683,2014914,1,2,15610,PA,11,2,1
684,2015923,1,2,61761,IL,16,1,5
685,2015924,1,2,62040,IL,23,2,1
686,2016390,1,2,56143,MN,18,2,1
687,2016420,1,2,62234,IL,18,1,1
688,2004932,1,2,7461,NJ,26,4,1
689,2005022,1,2,7843,NJ,23,4,1
690,2005145,1,2,92571,CA,19,3,1
691,2007890,1,2,17201,PA,23,4,1
692,2007892,1,2,17237,PA,21,1,1
693,2007907,1,2,88030,NM,4,1,5
694,2009273,1,2,92263,CA,21,1,2
695,2009772,1,1,92337,CA,16,4,1
696,2009799,4,1,92505,CA,27,4,1
697,2009814,1,1,92557,CA,23,1,1
698,2009824,1,2,92587,CA,21,1,1
699,2010085,1,2,49849,MI,11,2,1
700,2010574,1,2,54701,WI,11,2,1
701,2010582,1,2,56131,MN,11,3,1
702,2011020,1,2,44023,OH,27,4,1
703,2011096,1,2,50583,IA,23,4,1
704,2011133,1,2,57103,SD,13,1,1
705,2011306,1,2,92545,CA,16,1,1
706,2006591,1,2,92782,CA,27,2,1
707,2006695,3,2,30607,GA,27,7,1
708,2006717,1,2,92627,CA,6,1,5
709,2008201,1,2,22205,VA,23,2,5
710,2008859,1,2,30605,GA,15,1,3
711,2008860,1,2,30605,GA,23,2,1
712,2008865,1,2,30606,GA,21,2,1
713,2008866,1,2,30605,GA,27,2,1
714,2009590,1,2,90620,CA,16,1,1
715,2009612,1,2,90740,CA,15,1,6
716,2009848,1,2,92660,CA,27,2,1
717,2009855,1,2,92679,CA,27,3,1
718,2009870,1,2,92708,CA,16,2,1
719,2009871,1,2,92801,CA,11,1,7
720,2010071,1,2,42701,KY,23,2,1
721,2010272,4,2,54166,WI,23,2,1
722,2010563,1,2,54456,WI,13,1,1
723,2011336,1,2,97267,OR,23,1,1
724,2005579,1,2,21214,MD,21,3,1
725,2005760,1,2,11716,NY,16,2,1
726,2005959,1,2,10552,NY,26,3,3
727,2006039,1,2,7202,NJ,21,1,5
728,2006434,1,2,10707,NY,21,2,1
729,2006571,1,2,11703,NY,26,3,1
730,2007842,1,2,33321,FL,13,1,5
731,2007873,4,2,11706,NY,15,2,1
732,2007878,1,2,11955,NY,26,3,1
733,2008047,1,2,33441,FL,15,2,6
734,2008099,2,2,21223,MD,6,1,5
735,2008110,1,2,21229,MD,17,1,1
736,2008529,1,2,30165,GA,16,1,1
737,2008873,1,2,30256,GA,6,1,1
738,2010002,4,1,62481,IL,13,3,1
739,2010401,1,2,39086,MS,15,2,1
740,2010863,1,2,99301,WA,10,1,3
741,2011223,1,2,86314,AZ,13,2,1
742,2006136,1,2,21122,MD,26,2,1
743,2006207,1,2,60143,IL,16,1,1
744,2006232,1,2,7853,NJ,21,4,1
745,2006317,1,1,22181,VA,27,2,1
746,2007267,1,2,60565,IL,15,2,1
747,2007278,1,2,22003,VA,26,2,6
748,2008044,1,2,21061,MD,19,2,1
749,2009034,1,2,60527,IL,26,2,1
750,2009170,1,2,60521,IL,18,2,1
751,2009294,1,1,78006,TX,23,6,7
752,2009608,1,2,20170,VA,23,5,1
753,2010104,1,2,64422,MO,21,2,1
754,2010400,1,2,22003,VA,16,1,1
755,2010434,1,2,32405,FL,15,1,5
756,2010601,1,2,59230,MT,13,1,1
757,2011236,1,2,78160,TX,21,3,7
758,2012010,1,2,7960,NJ,27,2,1
759,2012282,1,2,21012,MD,26,4,1
760,2008591,1,2,30281,GA,18,4,1
761,2008631,1,2,30228,GA,26,5,1
762,2008639,1,2,30281,GA,27,4,1
763,2008690,1,2,30253,GA,15,2,1
764,2009976,1,2,81006,CO,13,1,1
765,2010028,1,2,47711,IN,18,2,1
766,2010076,1,2,49203,MI,13,2,1
767,2010243,1,2,5827,VT,11,1,1
768,2010275,1,2,2451,MA,26,2,1
769,2010497,1,2,48504,MI,26,2,1
770,2010522,1,2,49519,MI,19,5,1
771,2010694,1,2,67410,KS,18,1,1
772,2011521,2,2,30248,GA,26,3,1
773,2011566,1,2,46901,IN,17,2,7
774,2012034,1,2,8801,NJ,26,4,1
775,2012198,1,2,17301,PA,21,5,1
776,2012220,1,2,82007,WY,16,2,4
777,2012711,1,2,30281,GA,11,5,3
778,2002518,1,2,78220,TX,3,2,1
779,2002527,1,2,78232,TX,16,1,1
780,2002624,1,2,93923,CA,13,1,4
781,2002641,1,2,95322,CA,11,1,1
782,2002718,1,2,30189,GA,21,6,1
783,2002800,1,2,30519,GA,27,4,1
784,2002896,3,2,7740,NJ,26,6,1
785,2003000,1,2,46356,IN,16,2,1
786,2003031,1,2,7728,NJ,19,1,1
787,2003235,1,2,30519,GA,17,2,1
788,2003283,1,2,30019,GA,19,2,1
789,2003339,1,2,78233,TX,23,2,1
790,2003419,1,2,30096,GA,27,1,1
791,2003733,1,2,78230,TX,27,2,1
792,2003836,1,2,8750,NJ,23,4,1
793,2003946,3,2,7733,NJ,17,2,6
794,2004038,1,2,30052,GA,21,3,1
795,2004091,1,2,7750,NJ,17,1,1
796,2011337,1,2,97128,OR,11,5,1
797,2012086,3,2,10580,NY,27,4,1
798,2012090,1,2,10605,NY,26,2,6
799,2012171,1,2,11739,NY,26,1,1
800,2012172,1,2,11743,NY,23,2,1
801,2013374,1,2,11980,NY,18,2,1
802,2013404,1,2,21017,MD,23,1,5
803,2013840,1,2,46815,IN,26,4,1
804,2014542,1,2,51401,IA,13,2,1
805,2018800,1,2,50659,IA,26,5,1
806,2018878,2,2,21212,MD,15,1,1
807,2018940,1,2,55744,MN,16,2,1
808,2020641,1,2,49090,MI,26,4,1
809,2020762,1,2,58201,ND,18,4,1
810,2021299,2,2,21212,MD,18,1,1
811,2021528,1,2,49120,MI,15,4,1
812,2022293,1,2,11742,NY,21,2,1
813,2022713,1,2,8816,NJ,27,2,1
814,2009581,1,2,90505,CA,16,2,1
815,2009584,4,1,91745,CA,19,6,1
816,2009588,1,2,90604,CA,23,2,1
817,2009601,1,2,90712,CA,16,1,1
818,2009602,1,2,90712,CA,23,2,1
819,2009613,1,2,90803,CA,26,2,6
820,2009637,1,2,91304,CA,23,2,1
821,2009669,1,2,91364,CA,18,2,3
822,2009674,1,2,91604,CA,27,1,5
823,2009676,1,2,91344,CA,26,4,1
824,2009722,1,2,91765,CA,27,2,1
825,2009736,1,2,91801,CA,18,3,5
826,2009753,1,2,90067,CA,26,1,4
827,2010044,1,2,50317,IA,8,1,1
828,2010174,1,2,16844,PA,23,2,1
829,2010258,1,2,99216,WA,15,7,1
830,2010365,1,2,18433,PA,17,2,1
831,2010368,1,2,18508,PA,19,2,1
832,2004137,1,2,78217,TX,19,2,1
833,2004215,1,2,89012,NV,21,2,1
834,2004265,1,2,78233,TX,21,3,1
835,2004425,1,2,7701,NJ,27,3,1
836,2004446,1,2,78251,TX,15,2,1
837,2004603,1,2,78213,TX,11,1,1
838,2004628,1,2,30047,GA,15,2,1
839,2004632,1,2,78210,TX,19,1,1
840,2004636,2,2,46408,IN,17,1,5
841,2004915,1,2,78209,TX,26,2,1
842,2004996,1,2,7931,NJ,27,4,1
843,2004997,1,2,7726,NJ,27,5,1
844,2005256,1,2,89146,NV,16,3,1
845,2005294,1,2,8873,NJ,26,5,1
846,2005356,1,2,30096,GA,16,2,1
847,2005719,1,2,30519,GA,23,1,5
848,2005740,1,2,8844,NJ,26,2,1
849,2005953,1,2,30044,GA,26,2,1
850,2022736,1,1,10550,NY,11,2,3
851,2022802,1,2,21009,MD,26,2,1
852,2022803,1,2,21009,MD,27,2,1
853,2022806,1,2,21047,MD,19,3,1
854,2022814,2,2,21216,MD,15,1,1
855,2022815,2,2,21230,MD,11,1,1
856,2022902,1,2,30165,GA,19,2,1
857,2023441,2,2,21244,MD,21,4,1
858,2023533,1,2,7065,NJ,13,2,5
859,2023557,1,2,12912,NY,18,2,1
860,2023977,2,2,8901,NJ,15,1,1
861,2024058,1,2,8840,NJ,27,1,6
862,2024133,1,2,70606,LA,15,2,7
863,2024380,1,2,86303,AZ,23,2,1
864,2024885,1,2,10704,NY,21,1,6
865,2025422,2,2,21244,MD,27,5,1
866,2025611,1,2,78130,TX,15,2,1
867,2025913,2,2,11717,NY,23,4,1
868,2006050,1,1,46321,IN,26,4,1
869,2006084,1,2,78259,TX,23,2,1
870,2006088,1,2,30047,GA,23,3,1
871,2006095,1,2,78239,TX,17,2,6
872,2006114,1,2,78239,TX,23,2,1
873,2006160,2,2,30044,GA,23,2,2
874,2006226,1,2,30096,GA,19,4,1
875,2006322,1,2,78239,TX,3,2,1
876,2006405,1,2,30071,GA,26,2,1
877,2008250,2,2,30045,GA,26,1,1
878,2008663,1,2,30044,GA,23,1,1
879,2009102,2,2,46312,IN,16,5,5
880,2009311,4,1,78109,TX,23,3,1
881,2009336,1,2,78209,TX,21,1,1
882,2009366,1,2,78230,TX,27,3,1
883,2009367,1,2,78230,TX,17,1,1
884,2009380,1,2,78239,TX,26,4,1
885,2009401,1,1,78247,TX,17,1,1
886,2026074,1,2,7080,NJ,26,4,1
887,2026104,2,1,11701,NY,26,4,1
888,2026360,1,2,71203,LA,26,3,1
889,2026422,1,2,78130,TX,16,2,1
890,2026758,1,2,8852,NJ,27,4,1
891,2026773,1,2,11766,NY,26,2,1
892,2027323,1,2,43224,OH,27,2,1
893,2027648,1,2,2339,MA,26,2,1
894,2028024,1,2,21001,MD,26,5,1
895,2028025,1,2,21009,MD,21,1,1
896,2028038,1,2,21085,MD,26,2,1
897,2028049,1,2,21154,MD,26,4,1
898,2028058,1,2,21214,MD,18,1,1
899,2028062,2,2,21218,MD,19,2,1
900,2028075,2,2,21244,MD,21,4,1
901,2028513,2,2,21201,MD,15,1,5
902,2028604,2,2,30161,GA,21,2,1
903,2028661,2,2,33311,FL,21,1,5
904,2009420,4,1,78258,TX,18,4,1
905,2009438,1,2,78629,TX,10,1,3
906,2010204,1,2,57702,SD,21,2,1
907,2010589,1,2,57702,SD,26,2,1
908,2010725,1,2,78230,TX,21,2,1
909,2011138,1,2,57702,SD,27,2,1
910,2011237,1,2,78210,TX,18,1,1
911,2011422,1,2,7701,NJ,27,5,1
912,2011537,2,2,43615,OH,23,5,1
913,2011617,2,2,49220,MI,21,2,1
914,2012000,1,2,7728,NJ,27,5,1
915,2012346,1,2,21639,MD,21,1,1
916,2012463,1,2,30519,GA,27,2,1
917,2012808,1,2,46321,IN,27,3,1
918,2013038,1,2,78209,TX,26,5,1
919,2013051,2,2,78227,TX,13,1,1
920,2013071,1,2,78250,TX,27,4,1
921,2013537,1,2,30518,GA,26,2,7
922,2029237,2,2,21217,MD,23,5,1
923,2029918,1,2,47438,IN,13,2,1
924,2029934,1,2,49098,MI,18,1,1
925,2030175,1,2,7205,NJ,19,4,1
926,2030356,1,2,21084,MD,23,6,1
927,2030647,2,2,33317,FL,18,2,1
928,2030773,1,2,43221,OH,27,2,6
929,2030774,1,2,43068,OH,27,2,1
930,2030796,1,2,43206,OH,19,2,1
931,2031483,1,2,11706,NY,16,3,1
932,2031632,1,2,44266,OH,16,3,1
933,2031826,2,2,80013,CO,18,6,1
934,2031842,1,2,4051,ME,17,4,3
935,2031966,1,2,10566,NY,21,2,1
936,2031967,1,2,10598,NY,21,3,1
937,2032160,1,2,30233,GA,18,3,1
938,2032333,1,2,46804,IN,26,2,1
939,2032583,4,2,95621,CA,27,2,1
940,2013633,1,2,78233,TX,13,2,1
941,2013635,1,2,78240,TX,16,1,5
942,2013991,1,2,68788,NE,23,4,1
943,2014606,1,2,58801,ND,18,2,1
944,2014937,1,2,18914,PA,23,1,1
945,2015016,1,2,35209,AL,13,1,1
946,2015024,2,2,43615,OH,26,4,1
947,2015136,1,2,57401,SD,10,2,7
948,2015138,1,2,57701,SD,26,2,1
949,2015214,1,1,78219,TX,18,2,1
950,2015228,2,2,78245,TX,13,1,1
951,2015230,1,1,78249,TX,13,2,1
952,2015232,1,2,78251,TX,17,1,1
953,2015291,1,2,93940,CA,13,2,5
954,2015776,1,2,78227,TX,21,3,1
955,2017952,3,2,30092,GA,27,2,1
956,2018049,1,2,30043,GA,21,4,1
957,2018052,1,2,30044,GA,26,3,1
958,2036396,1,2,21211,MD,15,1,1
959,2036521,2,2,21213,MD,13,1,1
960,2036626,1,2,32569,FL,27,2,1
961,2036744,2,2,29414,SC,19,2,1
962,2037253,1,2,8831,NJ,19,4,1
963,2037329,1,2,8857,NJ,8,2,5
964,2037358,2,2,33311,FL,13,3,1
965,2037602,1,2,2346,MA,19,5,1
966,2037636,1,2,8106,NJ,13,1,3
967,2038236,1,2,46816,IN,17,2,7
968,2038237,1,2,46818,IN,23,4,1
969,2038547,1,2,43229,OH,23,5,1
970,2038582,1,2,43228,OH,21,4,1
971,2039290,1,2,2330,MA,16,1,7
972,2039390,1,2,95821,CA,23,3,1
973,2039522,1,2,46808,IN,11,2,1
974,2040161,2,2,95823,CA,18,4,1
975,2040670,2,2,30161,GA,21,2,1
976,2018056,4,2,30047,GA,18,1,1
977,2018348,1,2,78101,TX,21,2,1
978,2018350,1,2,78223,TX,17,1,1
979,2018360,2,2,78251,TX,26,2,1
980,2019056,1,2,14411,NY,11,2,1
981,2019178,1,2,17901,PA,15,4,1
982,2019474,1,2,17921,PA,21,2,1
983,2019487,1,2,19053,PA,26,3,1
984,2019631,2,2,43609,OH,17,2,1
985,2020005,1,2,68164,NE,21,2,1
986,2020074,2,2,78250,TX,21,2,1
987,2020075,1,2,78247,TX,23,2,1
988,2020180,1,2,93906,CA,16,2,1
989,2020248,1,2,2895,RI,16,3,1
990,2020495,1,2,43351,OH,17,1,1
991,2020505,3,2,43623,OH,17,3,1
992,2020768,1,2,58504,ND,21,2,1
993,2020900,1,2,75474,TX,13,1,7
994,2040959,1,2,7062,NJ,27,4,1
995,2042545,1,2,11704,NY,21,2,3
996,2043582,1,2,11729,NY,13,1,2
997,2044066,1,2,11772,NY,23,2,1
998,2044265,1,2,24014,VA,10,1,7
999,2044464,1,2,95358,CA,15,2,1
1000,2044488,4,2,28547,NC,26,4,1
1001,2044748,1,2,66033,KS,26,2,1
1002,2045638,1,2,18017,PA,19,3,1
1003,2045962,1,2,62448,IL,21,4,1
1004,2046264,1,2,10603,NY,26,3,6
1005,2046530,1,2,8004,NJ,26,4,1
1006,2046537,1,2,8021,NJ,15,2,1
1007,2046770,1,2,10530,NY,26,3,1
1008,2046919,1,2,86304,AZ,18,1,1
1009,2047158,1,2,15905,PA,18,7,1
1010,2047270,1,2,8003,NJ,23,3,1
1011,2047421,1,2,8099,NJ,16,1,7
1012,2020926,1,1,78228,TX,21,2,1
1013,2020935,1,2,78244,TX,26,3,1
1014,2021400,1,2,43614,OH,18,3,1
1015,2021531,1,2,49221,MI,17,3,1
1016,2021832,1,2,78065,TX,15,3,1
1017,2021866,1,2,78163,TX,27,2,1
1018,2021889,4,1,80516,CO,17,2,1
1019,2022385,1,2,30092,GA,23,2,5
1020,2022495,1,2,46303,IN,26,4,1
1021,2022916,1,2,30204,GA,19,3,1
1022,2023083,4,1,78213,TX,27,1,1
1023,2023087,1,2,78230,TX,27,2,1
1024,2023088,1,2,78232,TX,23,2,1
1025,2023299,2,2,78239,TX,16,2,1
1026,2023327,1,2,78148,TX,23,2,1
1027,2023331,4,1,78250,TX,21,2,1
1028,2023333,1,1,78227,TX,11,2,1
1029,2023518,1,2,89005,NV,21,2,1
1030,2012350,1,2,21502,MD,23,2,1
1031,2012388,1,2,22203,VA,27,3,1
1032,2013205,1,2,92672,CA,27,5,1
1033,2013284,1,2,92649,CA,23,4,1
1034,2013704,1,2,92630,CA,26,4,1
1035,2013708,3,2,92683,CA,27,7,1
1036,2018544,1,2,92831,CA,19,2,1
1037,2018823,1,2,67487,KS,18,2,1
1038,2019419,1,2,14522,NY,26,4,1
1039,2019550,1,2,21502,MD,16,4,1
1040,2020200,1,2,97045,OR,21,2,1
1041,2020385,1,2,18340,PA,23,2,1
1042,2020524,1,2,45150,OH,16,2,1
1043,2021308,1,2,21542,MD,23,2,1
1044,2021647,1,2,57785,SD,15,2,1
1045,2021782,1,2,66720,KS,13,1,1
1046,2022605,2,2,90623,CA,26,2,5
1047,2022663,1,2,92683,CA,17,2,1
1048,2023705,2,2,78202,TX,15,1,1
1049,2023777,1,2,46321,IN,16,2,1
1050,2024135,1,2,27713,NC,27,1,1
1051,2024446,1,2,7764,NJ,21,1,1
1052,2024531,2,2,35206,AL,16,5,1
1053,2025044,1,2,82716,WY,21,2,7
1054,2025469,1,2,7717,NJ,21,1,1
1055,2025965,1,2,78233,TX,13,1,1
1056,2025971,1,2,78254,TX,18,2,1
1057,2025973,4,1,78218,TX,11,1,5
1058,2025979,1,2,78245,TX,17,3,1
1059,2026414,1,2,78064,TX,13,2,1
1060,2026449,1,2,78223,TX,23,4,1
1061,2026459,1,2,78240,TX,17,3,1
1062,2026604,1,2,89014,NV,19,2,1
1063,2026832,1,2,28025,NC,26,2,1
1064,2026951,1,2,78239,TX,16,2,1
1065,2027185,1,2,19021,PA,26,4,1
1066,2022667,1,2,92626,CA,26,1,1
1067,2023166,1,2,92626,CA,26,2,1
1068,2023183,1,2,92706,CA,26,2,1
1069,2024119,1,2,92868,CA,10,2,3
1070,2024278,1,2,92833,CA,17,4,1
1071,2024284,1,2,92780,CA,26,2,4
1072,2024756,1,2,92841,CA,19,5,1
1073,2025485,1,2,14020,NY,16,2,1
1074,2025678,1,2,22204,VA,26,1,6
1075,2028647,1,2,30606,GA,13,1,1
1076,2028682,1,2,43460,OH,23,2,1
1077,2029081,1,2,92655,CA,13,1,1
1078,2029345,2,2,30605,GA,26,3,1
1079,2029431,1,2,50644,IA,26,3,1
1080,2029525,1,2,72087,AR,18,2,1
1081,2029529,1,2,75418,TX,21,3,1
1082,2029619,1,2,90740,CA,16,2,1
1083,2029665,1,2,92647,CA,26,4,1
1084,2013508,1,2,30253,GA,21,2,1
1085,2013853,1,2,46614,IN,13,1,1
1086,2013909,1,1,19607,PA,26,2,1
1087,2013926,1,2,48749,MI,21,2,1
1088,2014411,1,2,43420,OH,10,2,1
1089,2014517,1,2,49418,MI,19,1,1
1090,2014523,1,2,49507,MI,19,1,1
1091,2014525,1,2,49519,MI,16,1,7
1092,2014949,1,2,19522,PA,21,1,1
1093,2015076,1,2,48433,MI,26,1,1
1094,2015090,1,2,49269,MI,23,2,1
1095,2015122,1,2,53545,WI,16,1,1
1096,2015329,1,2,1301,MA,18,2,1
1097,2015499,1,2,30620,GA,18,2,1
1098,2015710,1,2,64801,MO,13,2,1
1099,2015711,1,2,64836,MO,13,1,1
1100,2015742,1,2,68505,NE,13,2,1
1101,2015963,1,2,1701,MA,18,2,1
1102,2016173,1,2,59932,MT,11,1,1
1103,2016337,1,2,46561,IN,26,2,1
1104,2016596,1,2,19096,PA,27,2,1
1105,2016631,2,2,30214,GA,13,1,6
1106,2016985,1,2,17325,PA,16,2,1
1107,2017220,1,2,30253,GA,23,2,1
1108,2018117,1,2,30281,GA,15,2,1
1109,2018916,1,2,49301,MI,21,2,1
1110,2019298,1,2,54984,WI,23,2,1
1111,2019587,2,2,30228,GA,27,2,1
1112,2019736,1,2,48423,MI,27,4,1
1113,2019739,1,2,48473,MI,26,4,1
1114,2019768,1,2,49277,MI,23,4,1
1115,2019776,1,2,49426,MI,16,2,1
1116,2019777,1,2,49426,MI,13,1,7
1117,2019923,1,2,61862,IL,21,5,1
1118,2020497,4,1,43420,OH,17,1,1
1119,2020617,4,1,48439,MI,13,1,5
1120,2010540,1,2,50265,IA,18,2,1
1121,2010651,1,2,62933,IL,18,2,1
1122,2010805,1,2,91205,CA,13,1,1
1123,2010854,1,2,99203,WA,21,3,1
1124,2010861,1,2,99216,WA,13,1,1
1125,2011139,1,2,57783,SD,10,1,7
1126,2011364,1,2,99207,WA,13,3,1
1127,2011386,1,2,4463,ME,19,2,1
1128,2011942,4,1,99208,WA,23,2,1
1129,2011944,1,2,99216,WA,6,4,5
1130,2011946,1,2,99202,WA,10,2,1
1131,2011949,1,2,6801,CT,26,2,1
1132,2012173,1,2,34135,FL,23,2,1
1133,2012400,1,2,22485,VA,26,2,1
1134,2012881,1,2,62966,IL,15,6,1
1135,2013137,1,2,90045,CA,27,2,1
1136,2013145,4,2,90731,CA,27,2,1
1137,2013148,1,2,90249,CA,27,1,6
1138,2027272,1,2,30017,GA,21,3,1
1139,2027286,1,2,30078,GA,16,2,1
1140,2027655,1,2,2825,RI,23,3,1
1141,2027659,1,2,2895,RI,16,2,1
1142,2027725,1,2,30019,GA,27,6,1
1143,2027742,1,2,30045,GA,17,2,1
1144,2028540,4,2,22046,VA,26,1,6
1145,2028589,1,2,30071,GA,17,2,6
1146,2028679,1,2,43160,OH,26,2,1
1147,2028713,2,2,46402,IN,11,1,1
1148,2028934,4,1,78208,TX,15,2,1
1149,2028936,1,2,78247,TX,13,1,5
1150,2029022,4,1,79925,TX,23,5,1
1151,2029289,1,2,30092,GA,18,1,5
1152,2029396,1,2,46312,IN,16,1,1
1153,2029517,1,2,68105,NE,26,3,1
1154,2029856,1,2,30044,GA,23,3,1
1155,2029863,1,2,30078,GA,17,1,1
1156,2020652,2,2,49341,MI,27,2,1
1157,2020735,1,2,54820,WI,21,2,1
1158,2020786,1,2,59901,MT,16,1,1
1159,2021083,1,2,1337,MA,26,2,3
1160,2021210,1,2,49464,MI,15,2,6
1161,2021462,1,2,46614,IN,8,1,2
1162,2021610,4,1,55112,MN,21,2,7
1163,2023242,1,2,78644,TX,21,2,1
1164,2024080,1,2,16436,PA,17,3,1
1165,2028508,1,2,3561,NH,27,2,1
1166,2028723,1,2,47635,IN,10,1,1
1167,2028749,1,2,50466,IA,8,1,1
1168,2028986,1,2,80537,CO,23,2,1
1169,2029187,1,2,16365,PA,13,2,5
1170,2029356,1,2,35960,AL,17,2,1
1171,2029515,1,2,67042,KS,21,2,1
1172,2029601,1,2,88241,NM,23,3,1
1173,2029849,1,2,30281,GA,26,2,1
1174,2030032,2,2,78237,TX,18,3,1
1175,2030081,1,2,89121,NV,23,2,1
1176,2030215,1,2,2649,MA,26,6,1
1177,2030440,1,2,28081,NC,13,2,1
1178,2030441,1,2,28083,NC,19,1,1
1179,2030709,1,2,34207,FL,18,1,6
1180,2031090,1,1,78244,TX,21,2,1
1181,2031122,1,2,80514,CO,26,5,1
1182,2032057,2,2,27713,NC,26,2,1
1183,2032062,1,2,28025,NC,15,2,1
1184,2032678,1,2,30019,GA,19,3,1
1185,2032946,1,2,30039,GA,19,1,1
1186,2033169,1,1,78040,TX,15,3,1
1187,2033387,1,2,30044,GA,17,1,6
1188,2033393,1,2,30043,GA,26,5,1
1189,2033484,1,2,78148,TX,23,1,1
1190,2033714,1,2,78227,TX,15,1,5
1191,2034327,1,2,53184,WI,11,2,1
1192,2030143,1,2,1876,MA,26,4,1
1193,2030368,1,2,23112,VA,27,4,1
1194,2030734,1,2,35546,AL,18,1,1
1195,2030852,1,2,49464,MI,19,4,1
1196,2030959,1,2,67010,KS,26,2,1
1197,2031176,1,2,80033,CO,27,4,1
1198,2031433,1,2,1364,MA,21,4,1
1199,2031586,1,2,30214,GA,19,2,7
1200,2032034,1,2,19446,PA,18,1,1
1201,2032297,1,2,38632,MS,23,2,1
1202,2033070,1,2,49203,MI,19,1,1
1203,2033500,1,2,78648,TX,26,1,1
1204,2036877,1,2,30281,GA,27,1,1
1205,2037595,1,2,1821,MA,26,5,5
1206,2037919,1,2,80003,CO,17,1,1
1207,2038207,1,2,62463,IL,8,2,1
1208,2038310,1,2,47720,IN,27,3,1
1209,2038467,2,2,55104,MN,21,1,1
1210,2009035,1,2,60103,IL,26,5,5
1211,2009078,3,1,60194,IL,23,4,1
1212,2009079,1,2,60194,IL,27,3,1
1213,2009084,4,1,60090,IL,26,5,1
1214,2009093,1,2,60402,IL,21,2,1
1215,2009095,3,2,60402,IL,26,1,3
1216,2009112,1,2,60619,IL,26,1,1
1217,2009117,2,2,60409,IL,26,1,6
1218,2009134,1,2,60457,IL,27,2,1
1219,2009141,1,2,60466,IL,23,1,1
1220,2009145,1,2,60477,IL,26,1,1
1221,2009203,3,1,60614,IL,21,2,6
1222,2009210,2,2,60617,IL,27,1,1
1223,2009216,2,2,60619,IL,26,2,1
1224,2009231,1,2,60638,IL,16,2,1
1225,2009262,2,2,60649,IL,17,3,1
1226,2009264,1,2,60804,IL,26,1,1
1227,2009277,1,2,60660,IL,23,2,6
1228,2009295,1,2,78009,TX,19,4,1
1229,2034374,2,2,78259,TX,27,4,1
1230,2034401,1,2,78295,TX,21,2,5
1231,2034438,1,2,30045,GA,27,1,1
1232,2034592,1,1,78210,TX,11,3,1
1233,2034632,1,2,34217,FL,16,4,1
1234,2034785,1,2,46303,IN,19,5,1
1235,2035405,1,2,68104,NE,6,1,1
1236,2035472,1,2,17948,PA,11,3,1
1237,2035557,1,2,43613,OH,18,2,1
1238,2035614,1,2,97838,OR,26,2,1
1239,2035646,1,2,78251,TX,18,2,1
1240,2035658,4,2,78212,TX,19,1,3
1241,2036015,1,2,46323,IN,8,1,1
1242,2037110,4,2,7748,NJ,19,1,6
1243,2037269,2,2,7719,NJ,21,5,1
1244,2037429,1,2,36549,AL,16,1,1
1245,2037875,1,2,93901,CA,4,1,5
1246,2038523,2,2,68111,NE,11,1,1
1247,2009386,1,1,78056,TX,27,3,1
1248,2010372,1,2,18705,PA,13,2,3
1249,2010695,1,2,67473,KS,15,1,1
1250,2010697,1,2,67634,KS,23,4,1
1251,2010882,4,2,5452,VT,26,3,1
